district,week,year,cases
Kalutara,33,2024,42
Kandy,33,2024,97
Kegalle,33,2024,38
Kilinochchi,33,2024,3
Kurunegala,33,2024,23
Mannar,33,2024,12
Matale,33,2024,12
Matara,33,2024,22
Monaragala,33,2024,29
Mullaitivu,33,2024,0
Nuwara Eliya,33,2024,9
Polonnaruwa,33,2024,2
Puttalam,33,2024,25
Ratnapura,33,2024,63
Trincomalee,33,2024,11
Vavuniya,33,2024,3
Ampara,34,2024,1
Anuradhapura,34,2024,9
Badulla,34,2024,14
Batticaloa,34,2024,24
Colombo,34,2024,279
Galle,34,2024,29
Gampaha,34,2024,123
Hambantota,34,2024,7
Jaffna,34,2024,13
Kalmunai,34,2024,0
Kalutara,34,2024,36
Kandy,34,2024,68
Kegalle,34,2024,26
Kilinochchi,34,2024,0
Kurunegala,34,2024,22
Mannar,34,2024,0
Matale,34,2024,46
Matara,34,2024,8
Monaragala,34,2024,14
Mullaitivu,34,2024,1
Nuwara Eliya,34,2024,4
Polonnaruwa,34,2024,3
Puttalam,34,2024,11
Ratnapura,34,2024,59
Trincomalee,34,2024,2
Vavuniya,34,2024,5
Ampara,35,2024,4
Anuradhapura,35,2024,4
Badulla,35,2024,14
Batticaloa,35,2024,18
Colombo,35,2024,223
Galle,35,2024,40
Gampaha,35,2024,124
Hambantota,35,2024,12
Jaffna,35,2024,11
Kalmunai,35,2024,0
Kalutara,35,2024,42
Kandy,35,2024,90
Kegalle,35,2024,19
Kilinochchi,35,2024,0
Kurunegala,35,2024,29
Mannar,35,2024,13
Matale,35,2024,12
Matara,35,2024,18
Monaragala,35,2024,16
Mullaitivu,35,2024,3
Nuwara Eliya,35,2024,2
Polonnaruwa,35,2024,9
Puttalam,35,2024,11
Ratnapura,35,2024,44
Trincomalee,35,2024,8
Vavuniya,35,2024,1
Ampara,36,2024,3
Anuradhapura,36,2024,4
Badulla,36,2024,8
Batticaloa,36,2024,17
Colombo,36,2024,209
Galle,36,2024,33
Gampaha,36,2024,100
Hambantota,36,2024,9
Jaffna,36,2024,11
Kalmunai,36,2024,0
Kalutara,36,2024,22
Kandy,36,2024,60
Kegalle,36,2024,33
Kilinochchi,36,2024,0
Kurunegala,36,2024,20
Mannar,36,2024,3
Matale,36,2024,18
Matara,36,2024,18
Monaragala,36,2024,9
Mullaitivu,36,2024,1
Nuwara Eliya,36,2024,3
Polonnaruwa,36,2024,3
Puttalam,36,2024,13
Ratnapura,36,2024,34
Trincomalee,36,2024,6
Vavuniya,36,2024,0
Ampara,37,2024,2
Anuradhapura,37,2024,4
Badulla,37,2024,5
Batticaloa,37,2024,19
Colombo,37,2024,230
Galle,37,2024,42
Gampaha,37,2024,115
Hambantota,37,2024,9
Jaffna,37,2024,5
Kalmunai,37,2024,0
Kalutara,37,2024,26
Kandy,37,2024,66
Kegalle,37,2024,22
Kilinochchi,37,2024,0
Kurunegala,37,2024,25
Mannar,37,2024,12
Matale,37,2024,14
Matara,37,2024,29
Monaragala,37,2024,10
Mullaitivu,37,2024,2
Nuwara Eliya,37,2024,5
Polonnaruwa,37,2024,4
Puttalam,37,2024,14
Ratnapura,37,2024,34
Trincomalee,37,2024,2
Vavuniya,37,2024,1
Ampara,38,2024,1
Anuradhapura,38,2024,5
Badulla,38,2024,7
Batticaloa,38,2024,14
Colombo,38,2024,195
Galle,38,2024,31
Gampaha,38,2024,82
Hambantota,38,2024,9
Jaffna,38,2024,8
Kalmunai,38,2024,0
Kalutara,38,2024,26
Kandy,38,2024,62
Kegalle,38,2024,23
Kilinochchi,38,2024,0
Kurunegala,38,2024,9
Mannar,38,2024,8
Matale,38,2024,13
Matara,38,2024,15
Monaragala,38,2024,16
Mullaitivu,38,2024,3
Nuwara Eliya,38,2024,3
Polonnaruwa,38,2024,11
Puttalam,38,2024,13
Ratnapura,38,2024,28
Trincomalee,38,2024,2
Vavuniya,38,2024,1
Ampara,39,2024,0
Anuradhapura,39,2024,5
Badulla,39,2024,6
Batticaloa,39,2024,11
Colombo,39,2024,160
Galle,39,2024,42
Gampaha,39,2024,103
Hambantota,39,2024,7
Jaffna,39,2024,11
Kalmunai,39,2024,0
Kalutara,39,2024,37
Kandy,39,2024,65
Kegalle,39,2024,23
Kilinochchi,39,2024,2
Kurunegala,39,2024,17
Mannar,39,2024,4
Matale,39,2024,13
Matara,39,2024,29
Monaragala,39,2024,6
Mullaitivu,39,2024,1
Nuwara Eliya,39,2024,4
Polonnaruwa,39,2024,2
Puttalam,39,2024,17
Ratnapura,39,2024,39
Trincomalee,39,2024,3
Vavuniya,39,2024,1
Ampara,40,2024,6
Anuradhapura,40,2024,4
Badulla,40,2024,4
Batticaloa,40,2024,6
Colombo,40,2024,174
Galle,40,2024,27
Gampaha,40,2024,112
Hambantota,40,2024,8
Jaffna,40,2024,9
Kalmunai,40,2024,0
Kalutara,40,2024,34
Kandy,40,2024,55
Kegalle,40,2024,14
Kilinochchi,40,2024,3
Kurunegala,40,2024,23
Mannar,40,2024,3
Matale,40,2024,14
Matara,40,2024,43
Monaragala,40,2024,33
Mullaitivu,40,2024,1
Nuwara Eliya,40,2024,2
Polonnaruwa,40,2024,8
Puttalam,40,2024,21
Ratnapura,40,2024,43
Trincomalee,40,2024,1
Vavuniya,40,2024,6
Ampara,41,2024,2
Anuradhapura,41,2024,6
Badulla,41,2024,9
Batticaloa,41,2024,13
Colombo,41,2024,215
Galle,41,2024,31
Gampaha,41,2024,122
Hambantota,41,2024,17
Jaffna,41,2024,7
Kalmunai,41,2024,0
Kalutara,41,2024,23
Kandy,41,2024,55
Kegalle,41,2024,17
Kilinochchi,41,2024,1
Kurunegala,41,2024,13
Mannar,41,2024,1
Matale,41,2024,29
Matara,41,2024,34
Monaragala,41,2024,19
Mullaitivu,41,2024,0
Nuwara Eliya,41,2024,3
Polonnaruwa,41,2024,3
Puttalam,41,2024,12
Ratnapura,41,2024,51
Trincomalee,41,2024,3
Vavuniya,41,2024,0
Ampara,42,2024,0
Anuradhapura,42,2024,8
Badulla,42,2024,9
Batticaloa,42,2024,8
Colombo,42,2024,180
Galle,42,2024,30
Gampaha,42,2024,86
Hambantota,42,2024,6
Jaffna,42,2024,12
Kalmunai,42,2024,0
Kalutara,42,2024,25
Kandy,42,2024,64
Kegalle,42,2024,14
Kilinochchi,42,2024,2
Kurunegala,42,2024,11
Mannar,42,2024,8
Matale,42,2024,10
Matara,42,2024,26
Monaragala,42,2024,21
Mullaitivu,42,2024,1
Nuwara Eliya,42,2024,2
Polonnaruwa,42,2024,6
Puttalam,42,2024,32
Ratnapura,42,2024,44
Trincomalee,42,2024,4
Vavuniya,42,2024,3
Ampara,43,2024,9
Anuradhapura,43,2024,11
Badulla,43,2024,11
Batticaloa,43,2024,8
Colombo,43,2024,177
Galle,43,2024,22
Gampaha,43,2024,100
Hambantota,43,2024,8
Jaffna,43,2024,17
Kalmunai,43,2024,0
Kalutara,43,2024,27
Kandy,43,2024,60
Kegalle,43,2024,18
Kilinochchi,43,2024,0
Kurunegala,43,2024,13
Mannar,43,2024,2
Matale,43,2024,35
Matara,43,2024,24
Monaragala,43,2024,39
Mullaitivu,43,2024,0
Nuwara Eliya,43,2024,0
Polonnaruwa,43,2024,4
Puttalam,43,2024,22
Ratnapura,43,2024,55
Trincomalee,43,2024,4
Vavuniya,43,2024,0
Ampara,44,2024,3
Anuradhapura,44,2024,14
Badulla,44,2024,6
Batticaloa,44,2024,9
Colombo,44,2024,141
Galle,44,2024,54
Gampaha,44,2024,121
Hambantota,44,2024,12
Jaffna,44,2024,22
Kalmunai,44,2024,0
Kalutara,44,2024,26
Kandy,44,2024,66
Kegalle,44,2024,10
Kilinochchi,44,2024,1
Kurunegala,44,2024,17
Mannar,44,2024,2
Matale,44,2024,33
Matara,44,2024,12
Monaragala,44,2024,14
Mullaitivu,44,2024,0
Nuwara Eliya,44,2024,4
Polonnaruwa,44,2024,7
Puttalam,44,2024,29
Ratnapura,44,2024,53
Trincomalee,44,2024,4
Vavuniya,44,2024,3
Ampara,45,2024,1
Anuradhapura,45,2024,8
Badulla,45,2024,13
Batticaloa,45,2024,15
Colombo,45,2024,182
Galle,45,2024,15
Gampaha,45,2024,123
Hambantota,45,2024,6
Jaffna,45,2024,26
Kalmunai,45,2024,0
Kalutara,45,2024,22
Kandy,45,2024,76
Kegalle,45,2024,14
Kilinochchi,45,2024,4
Kurunegala,45,2024,20
Mannar,45,2024,1
Matale,45,2024,32
Matara,45,2024,14
Monaragala,45,2024,19
Mullaitivu,45,2024,0
Nuwara Eliya,45,2024,5
Polonnaruwa,45,2024,2
Puttalam,45,2024,5
Ratnapura,45,2024,54
Trincomalee,45,2024,6
Vavuniya,45,2024,0
Ampara,46,2024,0
Anuradhapura,46,2024,12
Badulla,46,2024,7
Batticaloa,46,2024,9
Colombo,46,2024,203
Galle,46,2024,33
Gampaha,46,2024,112
Hambantota,46,2024,12
Jaffna,46,2024,23
Kalmunai,46,2024,0
Kalutara,46,2024,25
Kandy,46,2024,54
Kegalle,46,2024,12
Kilinochchi,46,2024,2
Kurunegala,46,2024,18
Mannar,46,2024,7
Matale,46,2024,15
Matara,46,2024,13
Monaragala,46,2024,26
Mullaitivu,46,2024,0
Nuwara Eliya,46,2024,2
Polonnaruwa,46,2024,9
Puttalam,46,2024,41
Ratnapura,46,2024,45
Trincomalee,46,2024,21
Vavuniya,46,2024,1
Ampara,47,2024,2
Anuradhapura,47,2024,12
Badulla,47,2024,18
Batticaloa,47,2024,14
Colombo,47,2024,236
Galle,47,2024,54
Gampaha,47,2024,165
Hambantota,47,2024,7
Jaffna,47,2024,34
Kalmunai,47,2024,0
Kalutara,47,2024,33
Kandy,47,2024,79
Kegalle,47,2024,31
Kilinochchi,47,2024,1
Kurunegala,47,2024,18
Mannar,47,2024,5
Matale,47,2024,29
Matara,47,2024,17
Monaragala,47,2024,58
Mullaitivu,47,2024,0
Nuwara Eliya,47,2024,2
Polonnaruwa,47,2024,14
Puttalam,47,2024,23
Ratnapura,47,2024,56
Trincomalee,47,2024,14
Vavuniya,47,2024,5
Ampara,48,2024,6
Anuradhapura,48,2024,10
Badulla,48,2024,20
Batticaloa,48,2024,38
Colombo,48,2024,268
Galle,48,2024,40
Gampaha,48,2024,164
Hambantota,48,2024,16
Jaffna,48,2024,55
Kalmunai,48,2024,0
Kalutara,48,2024,30
Kandy,48,2024,76
Kegalle,48,2024,21
Kilinochchi,48,2024,1
Kurunegala,48,2024,10
Mannar,48,2024,4
Matale,48,2024,56
Matara,48,2024,22
Monaragala,48,2024,19
Mullaitivu,48,2024,0
Nuwara Eliya,48,2024,0
Polonnaruwa,48,2024,6
Puttalam,48,2024,33
Ratnapura,48,2024,61
Trincomalee,48,2024,11
Vavuniya,48,2024,1
Ampara,49,2024,4
Anuradhapura,49,2024,2
Badulla,49,2024,9
Batticaloa,49,2024,25
Colombo,49,2024,216
Galle,49,2024,38
Gampaha,49,2024,128
Hambantota,49,2024,18
Jaffna,49,2024,42
Kalmunai,49,2024,0
Kalutara,49,2024,27
Kandy,49,2024,62
Kegalle,49,2024,15
Kilinochchi,49,2024,2
Kurunegala,49,2024,11
Mannar,49,2024,2
Matale,49,2024,23
Matara,49,2024,8
Monaragala,49,2024,20
Mullaitivu,49,2024,1
Nuwara Eliya,49,2024,1
Polonnaruwa,49,2024,6
Puttalam,49,2024,21
Ratnapura,49,2024,38
Trincomalee,49,2024,14
Vavuniya,49,2024,2
Ampara,50,2024,3
Anuradhapura,50,2024,14
Badulla,50,2024,11
Batticaloa,50,2024,38
Colombo,50,2024,222
Galle,50,2024,41
Gampaha,50,2024,114
Hambantota,50,2024,9
Jaffna,50,2024,44
Kalmunai,50,2024,0
Kalutara,50,2024,33
Kandy,50,2024,71
Kegalle,50,2024,18
Kilinochchi,50,2024,3
Kurunegala,50,2024,18
Mannar,50,2024,1
Matale,50,2024,21
Matara,50,2024,18
Monaragala,50,2024,19
Mullaitivu,50,2024,0
Nuwara Eliya,50,2024,4
Polonnaruwa,50,2024,6
Puttalam,50,2024,34
Ratnapura,50,2024,36
Trincomalee,50,2024,20
Vavuniya,50,2024,0
Ampara,51,2024,1
Anuradhapura,51,2024,9
Badulla,51,2024,15
Batticaloa,51,2024,26
Colombo,51,2024,141
Galle,51,2024,19
Gampaha,51,2024,120
Hambantota,51,2024,4
Jaffna,51,2024,58
Kalmunai,51,2024,0
Kalutara,51,2024,31
Kandy,51,2024,44
Kegalle,51,2024,14
Kilinochchi,51,2024,1
Kurunegala,51,2024,8
Mannar,51,2024,18
Matale,51,2024,3
Matara,51,2024,26
Monaragala,51,2024,5
Mullaitivu,51,2024,1
Nuwara Eliya,51,2024,1
Polonnaruwa,51,2024,1
Puttalam,51,2024,18
Ratnapura,51,2024,23
Trincomalee,51,2024,23
Vavuniya,51,2024,4
Ampara,52,2024,1
Anuradhapura,52,2024,10
Badulla,52,2024,21
Batticaloa,52,2024,39
Colombo,52,2024,294
Galle,52,2024,12
Gampaha,52,2024,143
Hambantota,52,2024,38
Jaffna,52,2024,88
Kalmunai,52,2024,0
Kalutara,52,2024,24
Kandy,52,2024,58
Kegalle,52,2024,40
Kilinochchi,52,2024,3
Kurunegala,52,2024,18
Mannar,52,2024,2
Matale,52,2024,25
Matara,52,2024,18
Monaragala,52,2024,15
Mullaitivu,52,2024,1
Nuwara Eliya,52,2024,5
Polonnaruwa,52,2024,10
Puttalam,52,2024,10
Ratnapura,52,2024,69
Trincomalee,52,2024,9
Vavuniya,52,2024,0
Ampara,1,2025,2
Anuradhapura,1,2025,21
Badulla,1,2025,9
Batticaloa,1,2025,40
Colombo,1,2025,197
Galle,1,2025,62
Gampaha,1,2025,136
Hambantota,1,2025,23
Jaffna,1,2025,17
Kalmunai,1,2025,9
Kalutara,1,2025,21
Kandy,1,2025,42
Kegalle,1,2025,29
Kilinochchi,1,2025,2
Kurunegala,1,2025,29
Mannar,1,2025,6
Matale,1,2025,7
Matara,1,2025,30
Monaragala,1,2025,20
Mullaitivu,1,2025,0
Nuwara Eliya,1,2025,4
Polonnaruwa,1,2025,4
Puttalam,1,2025,27
Ratnapura,1,2025,33
Trincomalee,1,2025,9
Vavuniya,1,2025,2
Ampara,2,2025,4
Anuradhapura,2,2025,14
Badulla,2,2025,25
Batticaloa,2,2025,62
Colombo,2,2025,316
Galle,2,2025,100
Gampaha,2,2025,184
Hambantota,2,2025,38
Jaffna,2,2025,79
Kalmunai,2,2025,22
Kalutara,2,2025,26
Kandy,2,2025,72
Kegalle,2,2025,45
Kilinochchi,2,2025,4
Kurunegala,2,2025,19
Mannar,2,2025,23
Matale,2,2025,30
Matara,2,2025,37
Monaragala,2,2025,24
Mullaitivu,2,2025,1
Nuwara Eliya,2,2025,3
Polonnaruwa,2,2025,4
Puttalam,2,2025,23
Ratnapura,2,2025,45
Trincomalee,2,2025,41
Vavuniya,2,2025,0
Ampara,3,2025,1
Anuradhapura,3,2025,27
Badulla,3,2025,24
Batticaloa,3,2025,77
Colombo,3,2025,315
Galle,3,2025,38
Gampaha,3,2025,164
Hambantota,3,2025,30
Jaffna,3,2025,29
Kalmunai,3,2025,14
Kalutara,3,2025,38
Kandy,3,2025,77
Kegalle,3,2025,28
Kilinochchi,3,2025,1
Kurunegala,3,2025,26
Mannar,3,2025,7
Matale,3,2025,43
Matara,3,2025,33
Monaragala,3,2025,22
Mullaitivu,3,2025,0
Nuwara Eliya,3,2025,1
Polonnaruwa,3,2025,7
Puttalam,3,2025,14
Ratnapura,3,2025,88
Trincomalee,3,2025,26
Vavuniya,3,2025,1
Ampara,4,2025,3
Anuradhapura,4,2025,15
Badulla,4,2025,21
Batticaloa,4,2025,59
Colombo,4,2025,232
Galle,4,2025,61
Gampaha,4,2025,133
Hambantota,4,2025,27
Jaffna,4,2025,63
Kalmunai,4,2025,14
Kalutara,4,2025,37
Kandy,4,2025,61
Kegalle,4,2025,24
Kilinochchi,4,2025,5
Kurunegala,4,2025,13
Mannar,4,2025,0
Matale,4,2025,29
Matara,4,2025,46
Monaragala,4,2025,15
Mullaitivu,4,2025,0
Nuwara Eliya,4,2025,1
Polonnaruwa,4,2025,12
Puttalam,4,2025,16
Ratnapura,4,2025,65
Trincomalee,4,2025,27
Vavuniya,4,2025,0
Ampara,5,2025,3
Anuradhapura,5,2025,15
Badulla,5,2025,30
Batticaloa,5,2025,60
Colombo,5,2025,273
Galle,5,2025,73
Gampaha,5,2025,198
Hambantota,5,2025,19
Jaffna,5,2025,22
Kalmunai,5,2025,10
Kalutara,5,2025,37
Kandy,5,2025,75
Kegalle,5,2025,19
Kilinochchi,5,2025,0
Kurunegala,5,2025,24
Mannar,5,2025,11
Matale,5,2025,36
Matara,5,2025,55
Monaragala,5,2025,15
Mullaitivu,5,2025,1
Nuwara Eliya,5,2025,0
Polonnaruwa,5,2025,11
Puttalam,5,2025,17
Ratnapura,5,2025,52
Trincomalee,5,2025,18
Vavuniya,5,2025,1
Ampara,6,2025,4
Anuradhapura,6,2025,12
Badulla,6,2025,14
Batticaloa,6,2025,86
Colombo,6,2025,252
Galle,6,2025,52
Gampaha,6,2025,143
Hambantota,6,2025,18
Jaffna,6,2025,23
Kalmunai,6,2025,13
Kalutara,6,2025,35
Kandy,6,2025,75
Kegalle,6,2025,24
Kilinochchi,6,2025,0
Kurunegala,6,2025,20
Mannar,6,2025,8
Matale,6,2025,32
Matara,6,2025,42
Monaragala,6,2025,16
Mullaitivu,6,2025,1
Nuwara Eliya,6,2025,2
Polonnaruwa,6,2025,5
Puttalam,6,2025,18
Ratnapura,6,2025,30
Trincomalee,6,2025,46
Vavuniya,6,2025,1
Ampara,7,2025,4
Anuradhapura,7,2025,15
Badulla,7,2025,15
Batticaloa,7,2025,73
Colombo,7,2025,251
Galle,7,2025,44
Gampaha,7,2025,109
Hambantota,7,2025,12
Jaffna,7,2025,19
Kalmunai,7,2025,13
Kalutara,7,2025,26
Kandy,7,2025,65
Kegalle,7,2025,30
Kilinochchi,7,2025,2
Kurunegala,7,2025,23
Mannar,7,2025,0
Matale,7,2025,15
Matara,7,2025,37
Monaragala,7,2025,8
Mullaitivu,7,2025,0
Nuwara Eliya,7,2025,3
Polonnaruwa,7,2025,3
Puttalam,7,2025,44
Ratnapura,7,2025,38
Trincomalee,7,2025,18
Vavuniya,7,2025,0
Ampara,8,2025,1
Anuradhapura,8,2025,12
Badulla,8,2025,11
Batticaloa,8,2025,78
Colombo,8,2025,258
Galle,8,2025,28
Gampaha,8,2025,151
Hambantota,8,2025,10
Jaffna,8,2025,42
Kalmunai,8,2025,11
Kalutara,8,2025,31
Kandy,8,2025,53
Kegalle,8,2025,29
Kilinochchi,8,2025,1
Kurunegala,8,2025,17
Mannar,8,2025,0
Matale,8,2025,38
Matara,8,2025,42
Monaragala,8,2025,11
Mullaitivu,8,2025,0
Nuwara Eliya,8,2025,2
Polonnaruwa,8,2025,8
Puttalam,8,2025,25
Ratnapura,8,2025,43
Trincomalee,8,2025,34
Vavuniya,8,2025,0
Ampara,9,2025,1
Anuradhapura,9,2025,18
Badulla,9,2025,8
Batticaloa,9,2025,60
Colombo,9,2025,228
Galle,9,2025,43
Gampaha,9,2025,109
Hambantota,9,2025,18
Jaffna,9,2025,22
Kalmunai,9,2025,13
Kalutara,9,2025,36
Kandy,9,2025,50
Kegalle,9,2025,15
Kilinochchi,9,2025,2
Kurunegala,9,2025,11
Mannar,9,2025,6
Matale,9,2025,27
Matara,9,2025,34
Monaragala,9,2025,11
Mullaitivu,9,2025,0
Nuwara Eliya,9,2025,4
Polonnaruwa,9,2025,6
Puttalam,9,2025,21
Ratnapura,9,2025,52
Trincomalee,9,2025,25
Vavuniya,9,2025,0
Ampara,10,2025,3
Anuradhapura,10,2025,15
Badulla,10,2025,17
Batticaloa,10,2025,58
Colombo,10,2025,312
Galle,10,2025,37
Gampaha,10,2025,137
Hambantota,10,2025,14
Jaffna,10,2025,7
Kalmunai,10,2025,19
Kalutara,10,2025,42
Kandy,10,2025,53
Kegalle,10,2025,16
Kilinochchi,10,2025,2
Kurunegala,10,2025,8
Mannar,10,2025,0
Matale,10,2025,35
Matara,10,2025,34
Monaragala,10,2025,7
Mullaitivu,10,2025,0
Nuwara Eliya,10,2025,1
Polonnaruwa,10,2025,16
Puttalam,10,2025,20
Ratnapura,10,2025,54
Trincomalee,10,2025,29
Vavuniya,10,2025,3
Ampara,11,2025,2
Anuradhapura,11,2025,3
Badulla,11,2025,7
Batticaloa,11,2025,34
Colombo,11,2025,255
Galle,11,2025,30
Gampaha,11,2025,142
Hambantota,11,2025,15
Jaffna,11,2025,23
Kalmunai,11,2025,9
Kalutara,11,2025,26
Kandy,11,2025,56
Kegalle,11,2025,36
Kilinochchi,11,2025,3
Kurunegala,11,2025,24
Mannar,11,2025,3
Matale,11,2025,7
Matara,11,2025,35
Monaragala,11,2025,18
Mullaitivu,11,2025,0
Nuwara Eliya,11,2025,4
Polonnaruwa,11,2025,1
Puttalam,11,2025,19
Ratnapura,11,2025,46
Trincomalee,11,2025,16
Vavuniya,11,2025,1
Ampara,12,2025,3
Anuradhapura,12,2025,5
Badulla,12,2025,12
Batticaloa,12,2025,29
Colombo,12,2025,261
Galle,12,2025,31
Gampaha,12,2025,108
Hambantota,12,2025,16
Jaffna,12,2025,15
Kalmunai,12,2025,5
Kalutara,12,2025,38
Kandy,12,2025,60
Kegalle,12,2025,17
Kilinochchi,12,2025,1
Kurunegala,12,2025,22
Mannar,12,2025,0
Matale,12,2025,28
Matara,12,2025,36
Monaragala,12,2025,22
Mullaitivu,12,2025,1
Nuwara Eliya,12,2025,5
Polonnaruwa,12,2025,2
Puttalam,12,2025,10
Ratnapura,12,2025,74
Trincomalee,12,2025,22
Vavuniya,12,2025,2
Ampara,13,2025,2
Anuradhapura,13,2025,8
Badulla,13,2025,8
Batticaloa,13,2025,47
Colombo,13,2025,257
Galle,13,2025,39
Gampaha,13,2025,144
Hambantota,13,2025,11
Jaffna,13,2025,15
Kalmunai,13,2025,12
Kalutara,13,2025,31
Kandy,13,2025,46
Kegalle,13,2025,22
Kilinochchi,13,2025,0
Kurunegala,13,2025,14
Mannar,13,2025,5
Matale,13,2025,35
Matara,13,2025,43
Monaragala,13,2025,15
Mullaitivu,13,2025,1
Nuwara Eliya,13,2025,16
Polonnaruwa,13,2025,2
Puttalam,13,2025,5
Ratnapura,13,2025,51
Trincomalee,13,2025,36
Vavuniya,13,2025,0
Ampara,14,2025,3
Anuradhapura,14,2025,3
Badulla,14,2025,10
Batticaloa,14,2025,58
Colombo,14,2025,295
Galle,14,2025,42
Gampaha,14,2025,138
Hambantota,14,2025,7
Jaffna,14,2025,8
Kalmunai,14,2025,9
Kalutara,14,2025,25
Kandy,14,2025,66
Kegalle,14,2025,18
Kilinochchi,14,2025,1
Kurunegala,14,2025,21
Mannar,14,2025,2
Matale,14,2025,45
Matara,14,2025,34
Monaragala,14,2025,25
Mullaitivu,14,2025,1
Nuwara Eliya,14,2025,1
Polonnaruwa,14,2025,4
Puttalam,14,2025,15
Ratnapura,14,2025,128
Trincomalee,14,2025,23
Vavuniya,14,2025,2
Ampara,15,2025,8
Anuradhapura,15,2025,6
Badulla,15,2025,13
Batticaloa,15,2025,78
Colombo,15,2025,279
Galle,15,2025,36
Gampaha,15,2025,154
Hambantota,15,2025,19
Jaffna,15,2025,13
Kalmunai,15,2025,11
Kalutara,15,2025,49
Kandy,15,2025,58
Kegalle,15,2025,25
Kilinochchi,15,2025,0
Kurunegala,15,2025,37
Mannar,15,2025,0
Matale,15,2025,37
Matara,15,2025,41
Monaragala,15,2025,61
Mullaitivu,15,2025,0
Nuwara Eliya,15,2025,2
Polonnaruwa,15,2025,7
Puttalam,15,2025,7
Ratnapura,15,2025,195
Trincomalee,15,2025,37
Vavuniya,15,2025,1
Ampara,16,2025,5
Anuradhapura,16,2025,5
Badulla,16,2025,14
Batticaloa,16,2025,55
Colombo,16,2025,273
Galle,16,2025,36
Gampaha,16,2025,177
Hambantota,16,2025,18
Jaffna,16,2025,15
Kalmunai,16,2025,10
Kalutara,16,2025,31
Kandy,16,2025,42
Kegalle,16,2025,31
Kilinochchi,16,2025,4
Kurunegala,16,2025,30
Mannar,16,2025,3
Matale,16,2025,38
Matara,16,2025,45
Monaragala,16,2025,25
Mullaitivu,16,2025,1
Nuwara Eliya,16,2025,5
Polonnaruwa,16,2025,11
Puttalam,16,2025,6
Ratnapura,16,2025,246
Trincomalee,16,2025,51
Vavuniya,16,2025,4
Ampara,17,2025,1
Anuradhapura,17,2025,16
Badulla,17,2025,10
Batticaloa,17,2025,107
Colombo,17,2025,336
Galle,17,2025,27
Gampaha,17,2025,184
Hambantota,17,2025,19
Jaffna,17,2025,23
Kalmunai,17,2025,12
Kalutara,17,2025,59
Kandy,17,2025,68
Kegalle,17,2025,20
Kilinochchi,17,2025,2
Kurunegala,17,2025,30
Mannar,17,2025,0
Matale,17,2025,29
Matara,17,2025,16
Monaragala,17,2025,7
Mullaitivu,17,2025,0
Nuwara Eliya,17,2025,3
Polonnaruwa,17,2025,9
Puttalam,17,2025,17
Ratnapura,17,2025,305
Trincomalee,17,2025,43
Vavuniya,17,2025,0
Ampara,18,2025,3
Anuradhapura,18,2025,16
Badulla,18,2025,14
Batticaloa,18,2025,84
Colombo,18,2025,335
Galle,18,2025,49
Gampaha,18,2025,202
Hambantota,18,2025,14
Jaffna,18,2025,8
Kalmunai,18,2025,18
Kalutara,18,2025,39
Kandy,18,2025,64
Kegalle,18,2025,36
Kilinochchi,18,2025,1
Kurunegala,18,2025,26
Mannar,18,2025,8
Matale,18,2025,21
Matara,18,2025,19
Monaragala,18,2025,18
Mullaitivu,18,2025,0
Nuwara Eliya,18,2025,2
Polonnaruwa,18,2025,7
Puttalam,18,2025,12
Ratnapura,18,2025,281
Trincomalee,18,2025,63
Vavuniya,18,2025,2
Ampara,19,2025,3
Anuradhapura,19,2025,5
Badulla,19,2025,7
Batticaloa,19,2025,63
Colombo,19,2025,354
Galle,19,2025,53
Gampaha,19,2025,163
Hambantota,19,2025,16
Jaffna,19,2025,14
Kalmunai,19,2025,13
Kalutara,19,2025,44
Kandy,19,2025,92
Kegalle,19,2025,44
Kilinochchi,19,2025,1
Kurunegala,19,2025,28
Mannar,19,2025,1
Matale,19,2025,17
Matara,19,2025,16
Monaragala,19,2025,13
Mullaitivu,19,2025,0
Nuwara Eliya,19,2025,7
Polonnaruwa,19,2025,6
Puttalam,19,2025,14
Ratnapura,19,2025,249
Trincomalee,19,2025,38
Vavuniya,19,2025,0
Ampara,20,2025,4
Anuradhapura,20,2025,9
Badulla,20,2025,14
Batticaloa,20,2025,52
Colombo,20,2025,348
Galle,20,2025,51
Gampaha,20,2025,215
Hambantota,20,2025,20
Jaffna,20,2025,19
Kalmunai,20,2025,11
Kalutara,20,2025,41
Kandy,20,2025,100
Kegalle,20,2025,39
Kilinochchi,20,2025,7
Kurunegala,20,2025,50
Mannar,20,2025,6
Matale,20,2025,10
Matara,20,2025,33
Monaragala,20,2025,10
Mullaitivu,20,2025,0
Nuwara Eliya,20,2025,3
Polonnaruwa,20,2025,11
Puttalam,20,2025,11
Ratnapura,20,2025,263
Trincomalee,20,2025,37
Vavuniya,20,2025,2
Ampara,21,2025,4
Anuradhapura,21,2025,5
Badulla,21,2025,21
Batticaloa,21,2025,56
Colombo,21,2025,360
Galle,21,2025,57
Gampaha,21,2025,214
Hambantota,21,2025,20
Jaffna,21,2025,15
Kalmunai,21,2025,6
Kalutara,21,2025,49
Kandy,21,2025,115
Kegalle,21,2025,45
Kilinochchi,21,2025,1
Kurunegala,21,2025,45
Mannar,21,2025,0
Matale,21,2025,21
Matara,21,2025,31
Monaragala,21,2025,19
Mullaitivu,21,2025,1
Nuwara Eliya,21,2025,7
