year,week,district,avg_temp,humidity,precipitation,wind_speed
2020,20,Polonnaruwa,28.39,83.59,56.55,16.24
2020,20,Puttalam,29.24,83.37,22.71,18.93
2020,20,Ratnapura,23.49,86.57,309.12,42.33
2020,20,Trincomalee,28.96,81.91,7.3,20.21
2020,20,Vavuniya,28.54,85.9,31.35,12.44
2020,21,Ampara,30.16,73.16,3.36,12.27
2020,21,Anuradhapura,28.8,80.31,2.72,26.74
2020,21,Badulla,24.74,77,1.46,13.74
2020,21,Batticaloa,30.41,72.13,0.5,18.61
2020,21,Colombo,29.1,85.8,17.59,25.66
2020,21,Galle,27.81,83.47,27.15,37.26
2020,21,Gampaha,28.89,88.31,32.68,24.37
2020,21,Hambantota,27.49,81.49,24.4,35.1
2020,21,Jaffna,29.1,85.8,17.59,25.66
2020,21,Kalmunai,30.07,75.39,1.7,14.6
2020,21,Kalutara,28.53,85.89,58.95,28.99
2020,21,Kandy,24.77,83.13,11.44,17.2
2020,21,Kegalle,28.1,88.23,60.69,22
2020,21,Kilinochchi,30.44,77.59,0.75,28.49
2020,21,Kurunegala,28.53,88.09,62.7,22.26
2020,21,Mannar,29.91,82.29,0.2,41.54
2020,21,Matale,26.43,83.14,20.23,21.39
2020,21,Matara,28.69,85.87,27.12,35.5
2020,21,Monaragala,26.1,76.57,18.64,17.39
2020,21,Mullaitivu,29.93,77.21,0.7,26.01
2020,21,Nuwara Eliya,20.29,87.83,44.95,19.64
2020,21,Polonnaruwa,29.41,73.46,2.5,26.29
2020,21,Puttalam,29.44,82.01,5.6,31.59
2020,21,Ratnapura,25.6,86.76,279.38,29.41
2020,21,Trincomalee,30.2,71.87,1.2,30.24
2020,21,Vavuniya,29.53,78.33,6.3,24.63
2020,22,Ampara,30.2,72.99,6.43,14.07
2020,22,Anuradhapura,28.66,79.41,4.22,22.11
2020,22,Badulla,24.61,81.39,23.11,9.41
2020,22,Batticaloa,29.8,78.5,6.1,14.31
2020,22,Colombo,29.16,86.33,64.8,27.3
2020,22,Galle,27.57,84.31,24.36,40.29
2020,22,Gampaha,28.87,88.89,80.58,27.3
2020,22,Hambantota,27.27,83.99,22.3,30.19
2020,22,Jaffna,29.16,86.33,64.8,27.3
2020,22,Kalmunai,29.66,78.29,8.58,14.41
2020,22,Kalutara,29.16,86.21,74.46,27.39
2020,22,Kandy,25.37,81.71,2.45,12.84
2020,22,Kegalle,28.16,87.51,68.79,27.3
2020,22,Kilinochchi,30.06,77.4,1.1,29.01
2020,22,Kurunegala,28.57,87.17,68.64,27.3
2020,22,Mannar,29.36,82.99,5.6,40.73
2020,22,Matale,26.91,80.87,4.91,19.07
2020,22,Matara,28,86.97,26.8,34.87
2020,22,Monaragala,26.3,76.36,19.22,16.26
2020,22,Mullaitivu,29.76,76.46,2.7,23.71
2020,22,Nuwara Eliya,20.84,86.51,40.66,12.24
2020,22,Polonnaruwa,29.87,71.29,3.47,20.87
2020,22,Puttalam,28.94,83.21,12.8,26.59
2020,22,Ratnapura,26.56,86.53,85.51,17.94
2020,22,Trincomalee,30.34,70.14,10.3,23.21
2020,22,Vavuniya,29.31,78.17,8.7,21.81
2020,23,Ampara,30.09,66.81,4.44,11.54
2020,23,Anuradhapura,28,78.2,5.87,23.2
2020,23,Badulla,23.61,74.49,11.88,13.33
2020,23,Batticaloa,29.71,73.26,2.6,16.93
2020,23,Colombo,28.21,86.97,154.47,21.99
2020,23,Galle,27.64,79.9,28.43,34.34
2020,23,Gampaha,28.03,89.31,124.86,21.14
2020,23,Hambantota,28.86,78.71,1.2,30.03
2020,23,Jaffna,28.21,86.97,154.47,21.99
2020,23,Kalmunai,29.63,74.06,4.2,13.33
2020,23,Kalutara,28.24,86.51,144.32,24.33
2020,23,Kandy,24.17,76.89,24.98,14.83
2020,23,Kegalle,27.31,87.04,137.06,21.14
2020,23,Kilinochchi,29.9,74.66,1.03,32.81
2020,23,Kurunegala,27.69,86.84,159.19,21.7
2020,23,Mannar,29,81.31,3.89,43.36
2020,23,Matale,25.96,77.04,33,19.5
2020,23,Matara,28.34,81.37,27.08,32.01
2020,23,Monaragala,25.86,67.61,17.86,20.26
2020,23,Mullaitivu,29.47,74.13,1.2,27.87
2020,23,Nuwara Eliya,19.7,79.6,27.65,19.1
2020,23,Polonnaruwa,29.19,67.73,6.22,24.43
2020,23,Puttalam,28.4,81.97,38.7,28.16
2020,23,Ratnapura,25.46,83.03,65.83,21.17
2020,23,Trincomalee,29.84,67.69,2.3,27
2020,23,Vavuniya,28.93,76.11,4.1,23.89
2020,24,Ampara,30.83,66.21,4.3,11.39
2020,24,Anuradhapura,28.74,78.09,2.33,24.61
2020,24,Badulla,24.8,74,17.93,16.64
2020,24,Batticaloa,30.53,69.3,1.8,13.99
2020,24,Colombo,29.4,83.54,73.67,21.76
2020,24,Galle,27.73,83.19,30.32,38.87
2020,24,Gampaha,29.11,85.81,74.48,21.06
2020,24,Hambantota,28.91,78.63,20.6,39.39
2020,24,Jaffna,29.4,83.54,73.67,21.76
2020,24,Kalmunai,30.27,71.96,1.73,11.64
2020,24,Kalutara,29.44,83.4,79.08,31.24
2020,24,Kandy,24.76,79.69,29.42,19.54
2020,24,Kegalle,28.24,85.6,87.67,19.56
2020,24,Kilinochchi,30.39,74.83,0.1,28.03
2020,24,Kurunegala,28.63,85.26,89.72,20.16
2020,24,Mannar,29.26,82.69,0.2,40.17
2020,24,Matale,26.39,81.07,28.35,21.26
2020,24,Matara,28.56,81.17,48.72,32.74
2020,24,Monaragala,26.8,70.21,12.13,22.21
2020,24,Mullaitivu,30.11,73.69,1.2,24.96
2020,24,Nuwara Eliya,20.06,86.44,34.6,25.47
2020,24,Polonnaruwa,30.07,67.7,15.39,26.23
2020,24,Puttalam,29.03,82.36,10,29.51
2020,24,Ratnapura,26.71,85.56,59.83,34.34
2020,24,Trincomalee,30.39,68.34,1.1,28.17
2020,24,Vavuniya,29.86,74.73,2.3,23.14
2020,25,Ampara,30.24,70.69,23.21,10.81
2020,25,Anuradhapura,29.03,76.5,5.6,23.03
2020,25,Badulla,25.27,70.31,2.52,14.97
2020,25,Batticaloa,30.49,70.34,9.4,14.93
2020,25,Colombo,29.41,79.01,13.81,25.63
2020,25,Galle,27.74,82.57,14.66,40.54
2020,25,Gampaha,29.26,79.39,10.04,19.5
2020,25,Hambantota,29.53,77.09,1.1,38.73
2020,25,Jaffna,29.41,79.01,13.81,25.63
2020,25,Kalmunai,30.11,72.86,14.95,12.53
2020,25,Kalutara,29.23,78.4,21.01,34.53
2020,25,Kandy,24.84,79.24,6.98,18.91
2020,25,Kegalle,28.54,79.77,8.82,20.56
2020,25,Kilinochchi,30.56,73.96,0.75,25.01
2020,25,Kurunegala,29.04,78.9,3.01,19.04
2020,25,Mannar,29.24,82.13,0.5,36.24
2020,25,Matale,26.56,80.41,5.4,19.79
2020,25,Matara,29,79.83,12.28,34.54
2020,25,Monaragala,26.63,71.76,16.02,20.31
2020,25,Mullaitivu,30.34,72.97,4.5,23.4
2020,25,Nuwara Eliya,20.16,85.66,10.83,22.9
2020,25,Polonnaruwa,30.27,67.04,7.03,24.69
2020,25,Puttalam,29.07,81.71,2.9,28.34
2020,25,Ratnapura,26.24,84.97,71.29,34.6
2020,25,Trincomalee,30.34,68.71,22.6,26.86
2020,25,Vavuniya,30.2,72.91,3.16,21.46
2020,26,Ampara,28.6,78.7,62.16,9.46
2020,26,Anuradhapura,27.86,80.36,22.2,19.14
2020,26,Badulla,23.73,78.41,145.93,13.57
2020,26,Batticaloa,28.86,78.04,37.9,15.33
2020,26,Colombo,28.74,80.94,17.81,19.7
2020,26,Galle,27.34,82.94,55.88,32
2020,26,Gampaha,28.73,81.47,18.06,19.23
2020,26,Hambantota,28.57,81.7,60.9,28.53
2020,26,Jaffna,28.74,80.94,17.81,19.7
2020,26,Kalmunai,28.69,79.16,39.84,13.4
2020,26,Kalutara,28.27,80.79,36.94,25.29
2020,26,Kandy,24.37,80.2,68.19,13.27
2020,26,Kegalle,28.07,81.34,34.53,19.09
2020,26,Kilinochchi,29.24,77.01,20.5,20.43
2020,26,Kurunegala,28.57,80.36,9.76,19.34
2020,26,Mannar,28.57,80.8,8.69,31.61
2020,26,Matale,26.09,80.13,58.42,16.81
2020,26,Matara,28.59,83.89,47.05,27.37
2020,26,Monaragala,24.99,79.04,87.39,18.96
2020,26,Mullaitivu,28.76,79.17,64.5,19.03
2020,26,Nuwara Eliya,19.6,86.94,36.7,19.43
2020,26,Polonnaruwa,28.69,74.2,60.34,18.47
2020,26,Puttalam,28.49,81.29,10.21,23.81
2020,26,Ratnapura,25.34,85.67,128.48,26.9
2020,26,Trincomalee,28.74,74.9,14.6,20.73
2020,26,Vavuniya,28.59,79.51,65.71,17.29
2020,27,Ampara,29.79,70.34,4.7,15.01
2020,27,Anuradhapura,28.53,76.6,3.5,23.86
2020,27,Badulla,24.74,71.63,7.3,12.33
2020,27,Batticaloa,29.79,73.66,1.3,13.83
2020,27,Colombo,29.07,81.26,22.98,23.07
2020,27,Galle,27.83,82.9,42.61,30.76
2020,27,Gampaha,28.99,82.07,16.76,22.26
2020,27,Hambantota,28.51,84.2,18.5,29.89
2020,27,Jaffna,29.07,81.26,22.98,23.07
2020,27,Kalmunai,29.63,73.99,1.7,13.47
2020,27,Kalutara,29.03,81.27,31.63,22.84
2020,27,Kandy,24.89,76.54,5.06,17.73
2020,27,Kegalle,28.3,81.17,13.27,22.26
2020,27,Kilinochchi,29.46,76.54,9.6,26.9
2020,27,Kurunegala,28.9,79.73,8.21,22.77
2020,27,Mannar,28.47,82.51,14.1,42.01
2020,27,Matale,26.36,78.34,4.81,20.69
2020,27,Matara,28.67,85.29,49.32,28.04
2020,27,Monaragala,26.03,72.94,3.43,18.17
2020,27,Mullaitivu,29.37,75.59,4.4,23.87
2020,27,Nuwara Eliya,19.9,85.06,12.57,23.57
2020,27,Polonnaruwa,29.67,67.09,1.2,23.57
2020,27,Puttalam,28.67,80.49,10,29.43
2020,27,Ratnapura,25.56,86.3,56.09,13.33
2020,27,Trincomalee,29.8,68.47,0.6,25.5
2020,27,Vavuniya,29.29,75.2,2.1,22.79
2020,28,Ampara,28.83,77.27,18.29,11.73
2020,28,Anuradhapura,27.7,80.8,124.31,23.9
2020,28,Badulla,23.71,79.71,56.46,9.11
2020,28,Batticaloa,28.93,78.26,16.5,15.63
2020,28,Colombo,28.39,84.36,35.21,19.16
2020,28,Galle,27.81,82.3,12.84,34.44
2020,28,Gampaha,28.21,86.01,37.88,18.23
2020,28,Hambantota,28.6,81.77,2.71,27.61
2020,28,Jaffna,28.39,84.36,35.21,19.16
2020,28,Kalmunai,28.67,79.71,19.25,14.7
2020,28,Kalutara,28.41,84.27,77.12,22.47
2020,28,Kandy,24.29,81.23,45.4,12.86
2020,28,Kegalle,27.6,85.09,65.29,18.14
2020,28,Kilinochchi,28.91,79.33,25.04,20.59
2020,28,Kurunegala,28.2,83.63,56.33,18.23
2020,28,Mannar,28.3,82.37,9.83,32.5
2020,28,Matale,25.91,81.46,45.23,16.76
2020,28,Matara,28.86,82.93,9.9,31.09
2020,28,Monaragala,25.39,76.89,22.92,12.44
2020,28,Mullaitivu,28.4,81.56,76.2,18.71
2020,28,Nuwara Eliya,19.67,86.61,19.8,15.3
2020,28,Polonnaruwa,28.79,73.27,57.6,17.7
2020,28,Puttalam,28.39,81.56,18.21,22.73
2020,28,Ratnapura,25.6,86.79,354.63,23.36
2020,28,Trincomalee,28.7,75.11,28,20.23
2020,28,Vavuniya,28.41,80.59,76.09,18.11
2020,29,Ampara,28.7,77.59,31.77,15.77
2020,29,Anuradhapura,27.76,80.53,8.38,18
2020,29,Badulla,23.31,81.31,54.1,10.97
2020,29,Batticaloa,28.96,78.53,24.9,19.96
2020,29,Colombo,28,86.64,138.32,19.11
2020,29,Galle,27.33,83.16,209.78,36.14
2020,29,Gampaha,27.87,88.81,125.99,19.27
2020,29,Hambantota,27.94,84,81.01,28.44
2020,29,Jaffna,28,86.64,138.32,19.11
2020,29,Kalmunai,28.69,79.5,29.99,18.44
2020,29,Kalutara,27.89,85.74,153.61,20.34
2020,29,Kandy,24.09,82.49,35.69,13.06
2020,29,Kegalle,27.26,88.09,85.07,16.63
2020,29,Kilinochchi,29.04,79.03,47.68,17.6
2020,29,Kurunegala,27.77,86.94,86.94,17.39
2020,29,Mannar,28.43,81.87,2.74,30.86
2020,29,Matale,25.61,83.51,32.92,15.01
2020,29,Matara,28.11,86.51,286.83,29.16
2020,29,Monaragala,24.89,79.14,46.8,14.46
2020,29,Mullaitivu,28.44,82.37,93,17.23
2020,29,Nuwara Eliya,19.41,87.47,33.04,15.2
2020,29,Polonnaruwa,28.66,74.14,18.18,16.47
2020,29,Puttalam,28.23,82.1,83.59,22.14
2020,29,Ratnapura,25.41,86.64,90,18.69
2020,29,Trincomalee,28.8,75.53,14.4,18.63
2020,29,Vavuniya,28.43,81.03,92.18,16.1
2020,30,Ampara,28.24,76,18.68,13.31
2020,30,Anuradhapura,27.26,80.17,9.69,19.5
2020,30,Badulla,22.71,81.64,38.65,11.56
2020,30,Batticaloa,28.69,76.81,9.9,17.86
2020,30,Colombo,27.36,85.7,54.94,21.76
2020,30,Galle,27.27,85.1,51.28,31.53
2020,30,Gampaha,27.29,86.4,112.11,20.9
2020,30,Hambantota,27.46,84.81,8.11,27.86
2020,30,Jaffna,27.36,85.7,54.94,21.76
2020,30,Kalmunai,28.43,77.3,14.19,16.09
2020,30,Kalutara,27.21,85.19,53.6,25.11
2020,30,Kandy,23.56,81.24,1.6,12.73
2020,30,Kegalle,26.81,84.86,87.4,20.84
2020,30,Kilinochchi,28.8,77.26,14.38,22.17
2020,30,Kurunegala,27.4,83.67,130.1,21.14
2020,30,Mannar,28.04,81.84,8.95,33.83
2020,30,Matale,25.36,80.74,4.53,17.83
2020,30,Matara,27.8,87.57,49.16,25.41
2020,30,Monaragala,24.39,77.64,28.79,17.8
2020,30,Mullaitivu,28.27,80.3,17.7,19.63
2020,30,Nuwara Eliya,19.04,85.79,4.71,19.47
2020,30,Polonnaruwa,28.09,74.13,10.09,17.61
2020,30,Puttalam,27.69,83.16,4.6,23.97
2020,30,Ratnapura,24.66,86.03,26.9,25.06
2020,30,Trincomalee,28.36,74.86,29.4,19.29
2020,30,Vavuniya,27.96,80.67,16.5,18.44
2020,31,Ampara,28.61,73.19,8.06,12.57
2020,31,Anuradhapura,27.3,80.57,32.05,24.89
2020,31,Badulla,23.21,79.27,13.01,20.07
2020,31,Batticaloa,29.06,71.87,14.9,17.23
2020,31,Colombo,28.04,82.24,77.52,24.36
2020,31,Galle,27.31,85.84,50.04,34.04
2020,31,Gampaha,27.9,82.51,65.23,19.86
2020,31,Hambantota,27.37,86.93,20.6,33.83
2020,31,Jaffna,28.04,82.24,77.52,24.36
2020,31,Kalmunai,28.81,73.54,10.31,13.59
2020,31,Kalutara,28.14,81.8,100.66,30.07
2020,31,Kandy,23.21,85.14,50.18,18.56
2020,31,Kegalle,27.14,83.01,85.05,20.74
2020,31,Kilinochchi,28.66,78.3,58.02,26.27
2020,31,Kurunegala,27.64,82.19,101.04,18.83
2020,31,Mannar,28.03,82.31,11.82,39.34
2020,31,Matale,24.77,86.66,55.07,20.59
2020,31,Matara,27.79,89.86,63.03,31.54
2020,31,Monaragala,24.94,75.87,19.81,27
2020,31,Mullaitivu,28.36,79.96,26.7,23.6
2020,31,Nuwara Eliya,18.79,90.07,64.41,29.81
2020,31,Polonnaruwa,28.04,73.91,31,24.64
2020,31,Puttalam,27.93,82.36,13.9,29.73
2020,31,Ratnapura,24.76,88.69,89.39,31.99
2020,31,Trincomalee,28.43,74.24,16,27.56
2020,31,Vavuniya,28.11,80.19,27.34,23.16
2020,32,Ampara,28.94,70.59,4.05,14.74
2020,32,Anuradhapura,27.3,80.9,8.88,26.17
2020,32,Badulla,23.43,77.5,31.79,24.29
2020,32,Batticaloa,29.51,68.79,4.7,21.7
2020,32,Colombo,27.73,83.76,138.67,23.13
2020,32,Galle,27.39,86.31,72.74,45.6
2020,32,Gampaha,27.57,84.27,121.6,19.49
2020,32,Hambantota,27.46,86.63,46.31,29.89
2020,32,Jaffna,27.73,83.76,138.67,23.13
2020,32,Kalmunai,29.09,71.14,5.18,16.49
2020,32,Kalutara,27.8,82.99,143.99,37.4
2020,32,Kandy,23.26,84.81,94.1,21.64
2020,32,Kegalle,26.86,84.56,160.82,19.57
2020,32,Kilinochchi,28.89,77.51,16.17,31.26
2020,32,Kurunegala,27.34,83.84,142.33,19.3
2020,32,Mannar,27.87,83.53,6.46,42.21
2020,32,Matale,24.71,87.49,87.16,21.31
2020,32,Matara,27.84,89.29,103.44,28.29
2020,32,Monaragala,24.74,78.27,53.59,32.3
2020,32,Mullaitivu,28.7,77.87,9.1,28.29
2020,32,Nuwara Eliya,18.76,90.49,181,34.53
2020,32,Polonnaruwa,28.27,72.81,21.54,28.4
2020,32,Puttalam,27.59,84.11,40.3,30.39
2020,32,Ratnapura,25.36,86.74,111.4,41.96
2020,32,Trincomalee,28.74,72.43,1.1,31.79
2020,32,Vavuniya,28.41,78.53,13.08,26.9
2020,33,Ampara,29.63,66.81,8.89,11.41
2020,33,Anuradhapura,27.97,75.19,0.9,23.64
2020,33,Badulla,23.84,70.1,28.34,17.16
2020,33,Batticaloa,29.27,70.73,10.2,15.57
2020,33,Colombo,28.31,79.66,1.08,18.31
2020,33,Galle,27.36,85.47,41.28,35.33
2020,33,Gampaha,28.13,80.11,2.31,18.23
2020,33,Hambantota,28.3,80.41,6,28.13
2020,33,Jaffna,28.31,79.66,1.08,18.31
2020,33,Kalmunai,28.99,73.93,7.39,13.09
2020,33,Kalutara,28.33,79.44,7.86,18.27
2020,33,Kandy,23.46,78.51,5.32,18.49
2020,33,Kegalle,27.46,79.54,3.18,18.23
2020,33,Kilinochchi,29.03,75.49,0.3,25.66
2020,33,Kurunegala,28.03,78.5,0.91,18.23
2020,33,Mannar,27.79,84.3,0.2,37.04
2020,33,Matale,25.51,78.11,4.98,19.64
2020,33,Matara,28.33,84.04,36.63,26.43
2020,33,Monaragala,25.54,69.51,14.44,24.57
2020,33,Mullaitivu,29.06,72.57,0.3,23.09
2020,33,Nuwara Eliya,19.07,83.1,6.58,26.56
2020,33,Polonnaruwa,29.14,65.36,2.72,24.94
2020,33,Puttalam,27.8,82.34,1.8,27.31
2020,33,Ratnapura,25.39,82.4,19.2,15.91
2020,33,Trincomalee,29.5,66.33,0,26.34
2020,33,Vavuniya,28.97,71.96,0.9,22.89
2020,34,Ampara,29.66,70.61,3.84,16.57
2020,34,Anuradhapura,28.69,73.93,1.9,20.21
2020,34,Badulla,24.94,65.96,22.58,9.26
2020,34,Batticaloa,29.11,77.4,0.4,20.86
2020,34,Colombo,28.93,77.44,1.46,18.83
2020,34,Galle,28.16,81.14,5.2,35.87
2020,34,Gampaha,28.73,77.9,1.5,18.79
2020,34,Hambantota,28.96,80.33,0,25.8
2020,34,Jaffna,28.93,77.44,1.46,18.83
2020,34,Kalmunai,29.11,76.89,0.4,19.06
2020,34,Kalutara,29.04,76.83,2.41,23.21
2020,34,Kandy,24.61,77.71,1.32,11.16
2020,34,Kegalle,28.11,77.5,3.83,18.79
2020,34,Kilinochchi,29.63,73.6,0.3,21.39
2020,34,Kurunegala,28.63,76.69,0.92,19.04
2020,34,Mannar,27.93,83.94,1.6,34.36
2020,34,Matale,26.37,76.6,2.71,17.13
2020,34,Matara,29.11,82.2,0.3,24.87
2020,34,Monaragala,26.1,69.11,17.76,12.67
2020,34,Mullaitivu,29.46,73.41,1.1,19.23
2020,34,Nuwara Eliya,19.8,81.8,35.54,12.24
2020,34,Polonnaruwa,30.06,64.71,1.9,18.19
2020,34,Puttalam,28.16,81.86,3.3,23.97
2020,34,Ratnapura,26.61,80.71,0.8,23.76
2020,34,Trincomalee,29.74,69.33,1.1,20.69
2020,34,Vavuniya,29.8,70.36,0.9,19.37
2020,35,Ampara,29.29,71.13,47.68,14.11
2020,35,Anuradhapura,28.66,72.8,32.18,18.94
2020,35,Badulla,23.79,73.69,96.98,7.24
2020,35,Batticaloa,29.01,75.33,27.4,18.61
2020,35,Colombo,29.01,77,0.72,18.56
2020,35,Galle,28.37,82.81,21.19,30.13
2020,35,Gampaha,28.89,77.27,1.14,16.77
2020,35,Hambantota,28.71,77.86,6.7,28.54
2020,35,Jaffna,29.01,77,0.72,18.56
2020,35,Kalmunai,28.89,75.7,31.99,16.41
2020,35,Kalutara,29.04,76.91,4.17,26.99
2020,35,Kandy,24.13,79.36,2.28,10.54
2020,35,Kegalle,28.21,76.81,4.54,16.64
2020,35,Kilinochchi,29.67,72.6,4.11,19.64
2020,35,Kurunegala,28.83,75.37,0.13,16.89
2020,35,Mannar,28.24,82.61,0.2,34.29
2020,35,Matale,26.17,76.81,7.53,16.6
2020,35,Matara,29.06,80.9,15.74,26.39
2020,35,Monaragala,25.36,72.1,67.04,11.74
2020,35,Mullaitivu,29.43,72.06,17.9,17.54
2020,35,Nuwara Eliya,19,85.89,47.47,11.99
2020,35,Polonnaruwa,29.67,65.17,19.85,18.67
2020,35,Puttalam,28.44,79.97,0.6,22.87
2020,35,Ratnapura,25.71,82.46,9.1,27.77
2020,35,Trincomalee,29.47,69.5,18.2,20.27
2020,35,Vavuniya,29.69,69.5,20.82,17.21
2020,36,Ampara,27.49,81.19,42.73,11.11
2020,36,Anuradhapura,26.84,81.06,25.96,19.33
2020,36,Badulla,22.57,82.03,79.42,14.04
2020,36,Batticaloa,27.83,80.41,49.4,17.19
2020,36,Colombo,26.91,84.77,395.11,23.91
2020,36,Galle,26.66,85.34,246.55,42.06
2020,36,Gampaha,26.77,85.2,356.88,21.23
2020,36,Hambantota,27.03,83,63.51,37.5
2020,36,Jaffna,26.91,84.77,395.11,23.91
2020,36,Kalmunai,27.63,81.07,38.57,14.19
2020,36,Kalutara,26.41,84.03,380.38,32.94
2020,36,Kandy,23.04,84.29,50.62,12.91
2020,36,Kegalle,26.24,84.97,366.9,16.73
2020,36,Kilinochchi,28.06,79.79,112.26,22.06
2020,36,Kurunegala,26.7,83.99,413.09,16.73
2020,36,Mannar,27.66,82.61,200.92,32.99
2020,36,Matale,24.7,83.64,67.07,16.71
2020,36,Matara,27.26,86.11,269.07,29.81
2020,36,Monaragala,24,81.4,55.81,19.36
2020,36,Mullaitivu,27.73,79.51,41.1,19.96
2020,36,Nuwara Eliya,18.64,89.56,24,23.07
2020,36,Polonnaruwa,27.67,74.89,55.15,19.64
2020,36,Puttalam,27.39,83.86,38.6,23.31
2020,36,Ratnapura,24.11,88.09,195.62,35.06
2020,36,Trincomalee,27.91,76.59,92,21.76
2020,36,Vavuniya,27.5,79.83,43.73,18.26
2020,37,Ampara,28.66,74.31,6.2,12.4
2020,37,Anuradhapura,27.23,81.71,24.77,23.66
2020,37,Badulla,23.33,78.13,9.87,21.14
2020,37,Batticaloa,28.83,75.29,4.5,12.46
2020,37,Colombo,27.61,84.57,330.48,21.44
2020,37,Galle,27.19,88,83.62,30.47
2020,37,Gampaha,27.6,84.79,235.6,21.14
2020,37,Hambantota,27.59,84.69,41.8,29.83
2020,37,Jaffna,27.61,84.57,330.48,21.44
2020,37,Kalmunai,28.66,76.01,6.3,12.1
2020,37,Kalutara,27.49,84.79,282.29,24.26
2020,37,Kandy,23.53,82.3,35.32,16.51
2020,37,Kegalle,26.9,84.86,185.47,21.14
2020,37,Kilinochchi,28.43,79.31,12.54,27.33
2020,37,Kurunegala,27.37,84.19,186.46,21.4
2020,37,Mannar,27.84,83.39,2.98,40.57
2020,37,Matale,25.06,84.13,37.97,19.29
2020,37,Matara,27.9,87.53,112.13,28.07
2020,37,Monaragala,25,75.07,10.03,29.67
2020,37,Mullaitivu,28.36,77.71,7.8,24.53
2020,37,Nuwara Eliya,18.91,88.94,33.88,30.1
2020,37,Polonnaruwa,28.39,71.56,14.02,24.63
2020,37,Puttalam,27.71,84.13,17.1,27.61
2020,37,Ratnapura,24.4,88.66,106.2,19.44
2020,37,Trincomalee,28.53,72.63,2.3,27.4
2020,37,Vavuniya,28.09,78.83,1.3,24.01
2020,38,Ampara,29.13,70.67,2.58,13.23
2020,38,Anuradhapura,27.63,79.43,11.22,26.64
2020,38,Badulla,23.86,74.49,35.77,22.19
2020,38,Batticaloa,29.3,71.46,1.8,16.2
2020,38,Colombo,28.04,82.69,110.94,22.51
2020,38,Galle,27.39,86.96,30.25,36.46
2020,38,Gampaha,27.96,82.87,106.65,22.51
2020,38,Hambantota,27.46,86.74,44.8,33.13
2020,38,Jaffna,28.04,82.69,110.94,22.51
2020,38,Kalmunai,29.07,73.03,1.7,12.87
2020,38,Kalutara,27.9,82.99,138.52,23.4
2020,38,Kandy,23.53,83.57,109.74,19.99
2020,38,Kegalle,27.23,83.69,142.49,21.74
2020,38,Kilinochchi,28.97,76.77,2.52,31.11
2020,38,Kurunegala,27.69,83.11,126.87,22.04
2020,38,Mannar,27.9,83.43,2.7,42.16
2020,38,Matale,24.93,85.94,98.51,21.43
2020,38,Matara,27.89,88.49,66.9,29.26
2020,38,Monaragala,25.23,74.14,43.52,29.94
2020,38,Mullaitivu,29.01,74.6,2.8,28.2
2020,38,Nuwara Eliya,19.09,89.14,118.22,32.94
2020,38,Polonnaruwa,28.69,70.37,22.01,28.27
2020,38,Puttalam,27.96,82.76,16.6,31.9
2020,38,Ratnapura,24.7,89,178.58,16.91
2020,38,Trincomalee,29.03,70.23,0.7,31.57
2020,38,Vavuniya,28.8,75.1,4.6,27.1
2020,39,Ampara,28.21,78.03,32.48,13.41
2020,39,Anuradhapura,27.2,80.47,2.94,22.24
2020,39,Badulla,22.96,81.64,54.13,10.83
2020,39,Batticaloa,28.29,79.19,15.6,14.83
2020,39,Colombo,26.84,84.43,94.76,26.51
2020,39,Galle,25.3,83.44,45.52,52.14
2020,39,Gampaha,26.96,85.33,64.58,21.79
2020,39,Hambantota,27.73,85.21,28.53,27.04
2020,39,Jaffna,26.84,84.43,94.76,26.51
2020,39,Kalmunai,28.17,79.46,22.59,14.59
2020,39,Kalutara,25.6,82.76,83.65,45.43
2020,39,Kandy,23.21,85.2,10.95,12.9
2020,39,Kegalle,26.51,85.6,72.32,16.64
2020,39,Kilinochchi,28.79,76.57,7.5,25.3
2020,39,Kurunegala,27.01,84.54,91.77,17
2020,39,Mannar,27.57,84.44,7.64,37.26
2020,39,Matale,24.8,84.86,21.36,17.29
2020,39,Matara,27.69,87.2,70.9,27.29
2020,39,Monaragala,24.5,79.3,54.56,15.7
2020,39,Mullaitivu,28.74,75.23,6.4,22.99
2020,39,Nuwara Eliya,18.93,90.4,14.2,16.09
2020,39,Polonnaruwa,28.19,72.71,33.49,20.17
2020,39,Puttalam,27.53,83.87,18.1,25.5
2020,39,Ratnapura,23.06,86.11,60.8,52.14
2020,39,Trincomalee,28.36,74.04,138.7,22.67
2020,39,Vavuniya,28.5,76.04,8.94,21.76
2020,40,Ampara,29,68.71,6,12.13
2020,40,Anuradhapura,27.43,77.36,1.06,23.57
2020,40,Badulla,23.34,73.24,1.79,15.89
2020,40,Batticaloa,28.63,72.74,8.4,16.67
2020,40,Colombo,27.8,80.79,59.17,19.77
2020,40,Galle,26.56,81.31,39.72,33.77
2020,40,Gampaha,27.79,81.53,39.84,17.94
2020,40,Hambantota,27.8,80.79,10.3,33.79
2020,40,Jaffna,27.8,80.79,59.17,19.77
2020,40,Kalmunai,28.47,74.1,7.58,13.34
2020,40,Kalutara,27.17,79.91,45.24,26.96
2020,40,Kandy,23.16,82.24,20.97,18.37
2020,40,Kegalle,26.99,82.1,50.28,17.47
2020,40,Kilinochchi,28.71,74.57,55.33,25.91
2020,40,Kurunegala,27.43,81.84,64.57,18.57
